;Time, aX, aY, aZ, gX, gY, gZ, Qw, Qx, Qy, Qz, Mx, My, Mz, P, T, ax, ay, az, gX, gY, gZ, P, T,T (F)
1687618181.0,-999.0,-111.0,-39.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,2699.0,115649.0,30299.0,87739.0,49315.0,-0.487792969,-0.054199219,-0.019042969,0.0,0.0,0.0,0.865916605,49.315,120.767
1687618184.0,-1011.0,-99.0,-46.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,2999.0,116249.0,31199.0,87738.0,49322.0,-0.493652344,-0.048339844,-0.022460938,0.0,0.0,0.0,0.865906736,49.322,120.7796
1687618190.0,-1008.0,-98.0,-36.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4499.0,113849.0,32249.0,87736.0,49325.0,-0.4921875,-0.047851563,-0.017578125,0.0,0.0,0.0,0.865886997,49.325,120.785
1687618193.0,-1002.0,-94.0,-37.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.599,3899.0,115649.0,30599.0,87742.0,49327.0,-0.489257813,-0.045898438,-0.018066406,0.0,0.0,0.0,0.865946213,49.327,120.7886
1687618194.0,-1008.0,-103.0,-41.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.599,4049.0,115499.0,30449.0,87742.0,49327.0,-0.4921875,-0.050292969,-0.020019531,0.0,0.0,0.0,0.865946213,49.327,120.7886
1687618202.0,-1009.0,-118.0,-33.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.599,3899.0,113700.0,29849.0,87744.0,49330.0,-0.492675781,-0.057617188,-0.016113281,0.0,0.0,0.0,0.865965951,49.33,120.794
1687618208.0,-1010.0,-117.0,-32.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.599,4949.0,114450.0,31349.0,87740.0,49335.0,-0.493164063,-0.057128906,-0.015625,0.0,0.0,0.0,0.865926474,49.335,120.803
1687618211.0,-1004.0,-115.0,-28.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.599,4199.0,113700.0,29549.0,87740.0,49335.0,-0.490234375,-0.056152344,-0.013671875,0.0,0.0,0.0,0.865926474,49.335,120.803
1687618212.0,-1014.0,-108.0,-37.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,6149.0,113700.0,31799.0,87734.0,49335.0,-0.495117188,-0.052734375,-0.018066406,0.0,0.0,0.0,0.865867259,49.335,120.803
1687618215.0,-1012.0,-100.0,-37.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4049.0,115499.0,31499.0,87739.0,49340.0,-0.494140625,-0.048828125,-0.018066406,0.0,0.0,0.0,0.865916605,49.34,120.812
1687618220.0,-1008.0,-121.0,-50.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.599,5399.0,113700.0,30299.0,87742.0,49345.0,-0.4921875,-0.059082031,-0.024414063,0.0,0.0,0.0,0.865946213,49.345,120.821
1687618223.0,-1009.0,-99.0,-50.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4799.0,114299.0,31949.0,87743.0,49347.0,-0.492675781,-0.048339844,-0.024414063,0.0,0.0,0.0,0.865956082,49.347,120.8246
1687618229.0,-1010.0,-80.0,-39.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4649.0,112950.0,29249.0,87745.0,49352.0,-0.493164063,-0.0390625,-0.019042969,0.0,0.0,0.0,0.86597582,49.352,120.8336
1687618233.0,-1015.0,-107.0,-36.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4499.0,114299.0,30899.0,87749.0,49362.0,-0.495605469,-0.052246094,-0.017578125,0.0,0.0,0.0,0.866015297,49.362,120.8516
1687618238.0,-1011.0,-113.0,-46.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4949.0,113700.0,30599.0,87746.0,49360.0,-0.493652344,-0.055175781,-0.022460938,0.0,0.0,0.0,0.86598569,49.36,120.848
1687618241.0,-1018.0,-103.0,-34.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3899.0,114899.0,30599.0,87740.0,49362.0,-0.497070313,-0.050292969,-0.016601563,0.0,0.0,0.0,0.865926474,49.362,120.8516
1687618242.0,-1019.0,-76.0,-33.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4949.0,115649.0,32099.0,87744.0,49365.0,-0.497558594,-0.037109375,-0.016113281,0.0,0.0,0.0,0.865965951,49.365,120.857
1687618245.0,-1002.0,-104.0,-31.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4499.0,113099.0,30899.0,87745.0,49367.0,-0.489257813,-0.05078125,-0.015136719,0.0,0.0,0.0,0.86597582,49.367,120.8606
1687618251.0,-1007.0,-71.0,-39.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4049.0,115499.0,32249.0,87744.0,49370.0,-0.491699219,-0.034667969,-0.019042969,0.0,0.0,0.0,0.865965951,49.37,120.866
1687618254.0,-1004.0,-107.0,-36.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,2549.0,113549.0,31499.0,87743.0,49375.0,-0.490234375,-0.052246094,-0.017578125,0.0,0.0,0.0,0.865956082,49.375,120.875
1687618259.0,-1012.0,-102.0,-40.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.599,3299.0,114749.0,29399.0,87737.0,49375.0,-0.494140625,-0.049804688,-0.01953125,0.0,0.0,0.0,0.865896867,49.375,120.875
1687618263.0,-1014.0,-92.0,-31.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.599,3899.0,114149.0,30299.0,87741.0,49382.0,-0.495117188,-0.044921875,-0.015136719,0.0,0.0,0.0,0.865936343,49.382,120.8876
1687618269.0,-1002.0,-119.0,-40.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4199.0,114899.0,30599.0,87739.0,49382.0,-0.489257813,-0.058105469,-0.01953125,0.0,0.0,0.0,0.865916605,49.382,120.8876
1687618272.0,-1004.0,-100.0,-41.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,5549.0,115049.0,29699.0,87738.0,49382.0,-0.490234375,-0.048828125,-0.020019531,0.0,0.0,0.0,0.865906736,49.382,120.8876
1687618277.0,-1009.0,-104.0,-36.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4649.0,114149.0,29249.0,87736.0,49392.0,-0.492675781,-0.05078125,-0.017578125,0.0,0.0,0.0,0.865886997,49.392,120.9056
1687618280.0,-1025.0,-103.0,-40.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4049.0,114749.0,31499.0,87733.0,49395.0,-0.500488281,-0.050292969,-0.01953125,0.0,0.0,0.0,0.86585739,49.395,120.911
1687618281.0,-1008.0,-107.0,-38.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,5999.0,115499.0,31199.0,87732.0,49390.0,-0.4921875,-0.052246094,-0.018554688,0.0,0.0,0.0,0.86584752,49.39,120.902
1687618289.0,-1021.0,-109.0,-27.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4199.0,112950.0,29849.0,87734.0,49400.0,-0.498535156,-0.053222656,-0.013183594,0.0,0.0,0.0,0.865867259,49.4,120.92
1687618290.0,-1018.0,-110.0,-49.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3899.0,116099.0,30599.0,87737.0,49400.0,-0.497070313,-0.053710938,-0.023925781,0.0,0.0,0.0,0.865896867,49.4,120.92
1687618298.0,-1011.0,-105.0,-32.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4649.0,115649.0,29849.0,87733.0,49405.0,-0.493652344,-0.051269531,-0.015625,0.0,0.0,0.0,0.86585739,49.405,120.929
1687618299.0,-1012.0,-103.0,-44.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3149.0,112950.0,32099.0,87740.0,49407.0,-0.494140625,-0.050292969,-0.021484375,0.0,0.0,0.0,0.865926474,49.407,120.9326
1687618302.0,-1018.0,-103.0,-36.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.599,5249.0,115049.0,30899.0,87741.0,49415.0,-0.497070313,-0.050292969,-0.017578125,0.0,0.0,0.0,0.865936343,49.415,120.947
1687618308.0,-1016.0,-96.0,-49.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3449.0,114899.0,31049.0,87733.0,49410.0,-0.49609375,-0.046875,-0.023925781,0.0,0.0,0.0,0.86585739,49.41,120.938
1687618311.0,-1010.0,-102.0,-38.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,2699.0,115649.0,29849.0,87734.0,49410.0,-0.493164063,-0.049804688,-0.018554688,0.0,0.0,0.0,0.865867259,49.41,120.938
1687618316.0,-1022.0,-91.0,-31.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4949.0,113399.0,32099.0,87732.0,49417.0,-0.499023438,-0.044433594,-0.015136719,0.0,0.0,0.0,0.86584752,49.417,120.9506
1687618319.0,-1005.0,-106.0,-38.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4649.0,114450.0,30299.0,87732.0,49425.0,-0.490722656,-0.051757813,-0.018554688,0.0,0.0,0.0,0.86584752,49.425,120.965
1687618320.0,-1026.0,-104.0,-36.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4799.0,113849.0,30149.0,87732.0,49415.0,-0.500976563,-0.05078125,-0.017578125,0.0,0.0,0.0,0.86584752,49.415,120.947
1687618329.0,-1015.0,-99.0,-41.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3899.0,116099.0,32549.0,87726.0,49422.0,-0.495605469,-0.048339844,-0.020019531,0.0,0.0,0.0,0.865788305,49.422,120.9596
1687618337.0,-1019.0,-106.0,-41.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,5399.0,112950.0,32099.0,87734.0,49430.0,-0.497558594,-0.051757813,-0.020019531,0.0,0.0,0.0,0.865867259,49.43,120.974
1687618338.0,-1020.0,-103.0,-32.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,5999.0,113549.0,30449.0,87733.0,49430.0,-0.498046875,-0.050292969,-0.015625,0.0,0.0,0.0,0.86585739,49.43,120.974
1687618341.0,-1006.0,-103.0,-43.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4799.0,114749.0,29699.0,87731.0,49432.0,-0.491210938,-0.050292969,-0.020996094,0.0,0.0,0.0,0.865837651,49.432,120.9776
1687618347.0,-1027.0,-100.0,-41.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4199.0,114899.0,30299.0,87728.0,49435.0,-0.501464844,-0.048828125,-0.020019531,0.0,0.0,0.0,0.865808043,49.435,120.983
1687618350.0,-1019.0,-108.0,-38.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3749.0,115499.0,31199.0,87726.0,49430.0,-0.497558594,-0.052734375,-0.018554688,0.0,0.0,0.0,0.865788305,49.43,120.974
1687618355.0,-1005.0,-94.0,-37.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4799.0,114749.0,32249.0,87727.0,49437.0,-0.490722656,-0.045898438,-0.018066406,0.0,0.0,0.0,0.865798174,49.437,120.9866
1687618358.0,-1006.0,-102.0,-38.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4049.0,115049.0,29399.0,87724.0,49437.0,-0.491210938,-0.049804688,-0.018554688,0.0,0.0,0.0,0.865768566,49.437,120.9866
1687618359.0,-1004.0,-103.0,-42.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,2699.0,114149.0,31349.0,87726.0,49445.0,-0.490234375,-0.050292969,-0.020507813,0.0,0.0,0.0,0.865788305,49.445,121.001
1687618368.0,-1007.0,-91.0,-36.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.599,4949.0,115349.0,31349.0,87731.0,49450.0,-0.491699219,-0.044433594,-0.017578125,0.0,0.0,0.0,0.865837651,49.45,121.01
1687618373.0,-1008.0,-104.0,-42.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3899.0,113399.0,31049.0,87729.0,49450.0,-0.4921875,-0.05078125,-0.020507813,0.0,0.0,0.0,0.865817913,49.45,121.01
1687618376.0,-1009.0,-104.0,-47.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,5249.0,115049.0,31199.0,87727.0,49452.0,-0.492675781,-0.05078125,-0.022949219,0.0,0.0,0.0,0.865798174,49.452,121.0136
1687618377.0,-1017.0,-111.0,-56.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3899.0,115649.0,32099.0,87720.0,49457.0,-0.496582031,-0.054199219,-0.02734375,0.0,0.0,0.0,0.86572909,49.457,121.0226
1687618380.0,-1012.0,-100.0,-35.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4199.0,114899.0,31049.0,87729.0,49460.0,-0.494140625,-0.048828125,-0.017089844,0.0,0.0,0.0,0.865817913,49.46,121.028
1687618386.0,-1011.0,-105.0,-39.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4199.0,114899.0,31349.0,87727.0,49465.0,-0.493652344,-0.051269531,-0.019042969,0.0,0.0,0.0,0.865798174,49.465,121.037
1687618389.0,-992.0,-112.0,-31.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4199.0,114149.0,30599.0,87726.0,49465.0,-0.484375,-0.0546875,-0.015136719,0.0,0.0,0.0,0.865788305,49.465,121.037
1687618394.0,-1015.0,-102.0,-41.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3749.0,113849.0,31199.0,87729.0,49475.0,-0.495605469,-0.049804688,-0.020019531,0.0,0.0,0.0,0.865817913,49.475,121.055
1687618398.0,-1018.0,-96.0,-38.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4799.0,115799.0,30449.0,87726.0,49470.0,-0.497070313,-0.046875,-0.018554688,0.0,0.0,0.0,0.865788305,49.47,121.046
1687618404.0,-1006.0,-100.0,-48.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,5249.0,114749.0,31949.0,87725.0,49477.0,-0.491210938,-0.048828125,-0.0234375,0.0,0.0,0.0,0.865778436,49.477,121.0586
1687618407.0,-999.0,-105.0,-32.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3449.0,113700.0,31049.0,87722.0,49477.0,-0.487792969,-0.051269531,-0.015625,0.0,0.0,0.0,0.865748828,49.477,121.0586
1687618412.0,-1018.0,-102.0,-33.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4199.0,114450.0,32849.0,87724.0,49485.0,-0.497070313,-0.049804688,-0.016113281,0.0,0.0,0.0,0.865768566,49.485,121.073
1687618415.0,-1001.0,-100.0,-38.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4799.0,114299.0,31199.0,87723.0,49482.0,-0.488769531,-0.048828125,-0.018554688,0.0,0.0,0.0,0.865758697,49.482,121.0676
1687618416.0,-1007.0,-111.0,-35.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3299.0,113549.0,29399.0,87724.0,49495.0,-0.491699219,-0.054199219,-0.017089844,0.0,0.0,0.0,0.865768566,49.495,121.091
1687618419.0,-1010.0,-104.0,-46.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3299.0,115499.0,30449.0,87719.0,49485.0,-0.493164063,-0.05078125,-0.022460938,0.0,0.0,0.0,0.86571922,49.485,121.073
1687618425.0,-1010.0,-102.0,-39.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3899.0,113700.0,32099.0,87724.0,49505.0,-0.493164063,-0.049804688,-0.019042969,0.0,0.0,0.0,0.865768566,49.505,121.109
1687618433.0,-1013.0,-93.0,-46.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3749.0,114749.0,31499.0,87721.0,49502.0,-0.494628906,-0.045410156,-0.022460938,0.0,0.0,0.0,0.865738959,49.502,121.1036
1687618434.0,-1028.0,-96.0,-36.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3449.0,114450.0,31049.0,87724.0,49515.0,-0.501953125,-0.046875,-0.017578125,0.0,0.0,0.0,0.865768566,49.515,121.127
1687618437.0,-1005.0,-106.0,-40.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4499.0,115799.0,32249.0,87723.0,49512.0,-0.490722656,-0.051757813,-0.01953125,0.0,0.0,0.0,0.865758697,49.512,121.1216
1687618443.0,-1002.0,-112.0,-42.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4499.0,114299.0,32249.0,87725.0,49520.0,-0.489257813,-0.0546875,-0.020507813,0.0,0.0,0.0,0.865778436,49.52,121.136
1687618446.0,-1028.0,-99.0,-39.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3299.0,113099.0,31499.0,87722.0,49515.0,-0.501953125,-0.048339844,-0.019042969,0.0,0.0,0.0,0.865748828,49.515,121.127
1687618451.0,-999.0,-112.0,-39.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4499.0,115049.0,31949.0,87723.0,49528.0,-0.487792969,-0.0546875,-0.019042969,0.0,0.0,0.0,0.865758697,49.528,121.1504
1687618454.0,-1024.0,-104.0,-35.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,5999.0,115499.0,31199.0,87724.0,49530.0,-0.5,-0.05078125,-0.017089844,0.0,0.0,0.0,0.865768566,49.53,121.154
1687618455.0,-1004.0,-87.0,-42.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3299.0,114299.0,30149.0,87726.0,49535.0,-0.490234375,-0.042480469,-0.020507813,0.0,0.0,0.0,0.865788305,49.535,121.163
1687618464.0,-1013.0,-91.0,-44.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4799.0,115799.0,31499.0,87725.0,49545.0,-0.494628906,-0.044433594,-0.021484375,0.0,0.0,0.0,0.865778436,49.545,121.181
1687618472.0,-1005.0,-105.0,-38.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3749.0,115049.0,31199.0,87720.0,49558.0,-0.490722656,-0.051269531,-0.018554688,0.0,0.0,0.0,0.86572909,49.558,121.2044
1687618473.0,-1002.0,-98.0,-33.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3299.0,116700.0,31949.0,87719.0,49555.0,-0.489257813,-0.047851563,-0.016113281,0.0,0.0,0.0,0.86571922,49.555,121.199
1687618476.0,-1014.0,-107.0,-39.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4649.0,111749.0,32099.0,87719.0,49560.0,-0.495117188,-0.052246094,-0.019042969,0.0,0.0,0.0,0.86571922,49.56,121.208
1687618482.0,-1004.0,-93.0,-40.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3299.0,113099.0,30449.0,87721.0,49568.0,-0.490234375,-0.045410156,-0.01953125,0.0,0.0,0.0,0.865738959,49.568,121.2224
1687618485.0,-1007.0,-106.0,-42.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,5399.0,114899.0,31049.0,87720.0,49570.0,-0.491699219,-0.051757813,-0.020507813,0.0,0.0,0.0,0.86572909,49.57,121.226
1687618490.0,-1025.0,-100.0,-49.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3299.0,114299.0,29699.0,87719.0,49580.0,-0.500488281,-0.048828125,-0.023925781,0.0,0.0,0.0,0.86571922,49.58,121.244
1687618494.0,-1015.0,-109.0,-53.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,5399.0,113700.0,30299.0,87718.0,49590.0,-0.495605469,-0.053222656,-0.025878906,0.0,0.0,0.0,0.865709351,49.59,121.262
1687618503.0,-1012.0,-105.0,-36.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4799.0,112049.0,31499.0,87715.0,49595.0,-0.494140625,-0.051269531,-0.017578125,0.0,0.0,0.0,0.865679743,49.595,121.271
1687618507.0,-1005.0,-104.0,-41.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4799.0,113549.0,31499.0,87719.0,49613.0,-0.490722656,-0.05078125,-0.020019531,0.0,0.0,0.0,0.86571922,49.613,121.3034
1687618512.0,-1028.0,-106.0,-41.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,2999.0,113849.0,29699.0,87724.0,49625.0,-0.501953125,-0.051757813,-0.020019531,0.0,0.0,0.0,0.865768566,49.625,121.325
1687618515.0,-1015.0,-107.0,-39.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3449.0,116399.0,31349.0,87726.0,49628.0,-0.495605469,-0.052246094,-0.019042969,0.0,0.0,0.0,0.865788305,49.628,121.3304
1687618521.0,-1017.0,-90.0,-42.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,3449.0,115649.0,30299.0,87725.0,49635.0,-0.496582031,-0.043945313,-0.020507813,0.0,0.0,0.0,0.865778436,49.635,121.343
1687618524.0,-1007.0,-94.0,-46.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4199.0,114450.0,30599.0,87724.0,49643.0,-0.491699219,-0.045898438,-0.022460938,0.0,0.0,0.0,0.865768566,49.643,121.3574
1687618525.0,-1021.0,-97.0,-44.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4499.0,114749.0,30449.0,87726.0,49640.0,-0.498535156,-0.047363281,-0.021484375,0.0,0.0,0.0,0.865788305,49.64,121.352
1687618533.0,-1028.0,-109.0,-47.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,5549.0,113849.0,28949.0,87727.0,49650.0,-0.501953125,-0.053222656,-0.022949219,0.0,0.0,0.0,0.865798174,49.65,121.37
1687618539.0,-1009.0,-109.0,-42.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,5399.0,113700.0,31349.0,87724.0,49658.0,-0.492675781,-0.053222656,-0.020507813,0.0,0.0,0.0,0.865768566,49.658,121.3844
1687618542.0,-1009.0,-96.0,-28.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,7499.0,113099.0,31199.0,87717.0,49660.0,-0.492675781,-0.046875,-0.013671875,0.0,0.0,0.0,0.865699482,49.66,121.388
1687618543.0,-1020.0,-111.0,-45.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4949.0,113700.0,31349.0,87714.0,49663.0,-0.498046875,-0.054199219,-0.021972656,0.0,0.0,0.0,0.865669874,49.663,121.3934
1687618546.0,-1013.0,-106.0,-44.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,2249.0,114749.0,29699.0,87725.0,49675.0,-0.494628906,-0.051757813,-0.021484375,0.0,0.0,0.0,0.865778436,49.675,121.415
1687618551.0,-1010.0,-93.0,-29.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4199.0,114149.0,31799.0,87721.0,49678.0,-0.493164063,-0.045410156,-0.014160156,0.0,0.0,0.0,0.865738959,49.678,121.4204
1687618554.0,-1018.0,-100.0,-38.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3299.0,113849.0,30899.0,87719.0,49683.0,-0.497070313,-0.048828125,-0.018554688,0.0,0.0,0.0,0.86571922,49.683,121.4294
1687618560.0,-1023.0,-99.0,-45.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4799.0,114299.0,31949.0,87720.0,49690.0,-0.499511719,-0.048339844,-0.021972656,0.0,0.0,0.0,0.86572909,49.69,121.442
1687618564.0,-1006.0,-102.0,-46.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4499.0,114299.0,31199.0,87724.0,49695.0,-0.491210938,-0.049804688,-0.022460938,0.0,0.0,0.0,0.865768566,49.695,121.451
1687618569.0,-1026.0,-92.0,-34.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3149.0,113399.0,29549.0,87725.0,49708.0,-0.500976563,-0.044921875,-0.016601563,0.0,0.0,0.0,0.865778436,49.708,121.4744
1687618572.0,-1035.0,-97.0,-33.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,6149.0,114450.0,31349.0,87726.0,49708.0,-0.505371094,-0.047363281,-0.016113281,0.0,0.0,0.0,0.865788305,49.708,121.4744
1687618578.0,-1006.0,-97.0,-33.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4799.0,116249.0,31499.0,87725.0,49718.0,-0.491210938,-0.047363281,-0.016113281,0.0,0.0,0.0,0.865778436,49.718,121.4924
1687618581.0,-1020.0,-107.0,-40.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3299.0,115499.0,29699.0,87724.0,49728.0,-0.498046875,-0.052246094,-0.01953125,0.0,0.0,0.0,0.865768566,49.728,121.5104
1687618582.0,-1022.0,-107.0,-47.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3149.0,112950.0,29549.0,87725.0,49720.0,-0.499023438,-0.052246094,-0.022949219,0.0,0.0,0.0,0.865778436,49.72,121.496
1687618585.0,-1014.0,-100.0,-39.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3149.0,112950.0,30599.0,87730.0,49735.0,-0.495117188,-0.048828125,-0.019042969,0.0,0.0,0.0,0.865827782,49.735,121.523
1687618590.0,-1018.0,-99.0,-49.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4949.0,114450.0,30299.0,87728.0,49743.0,-0.497070313,-0.048339844,-0.023925781,0.0,0.0,0.0,0.865808043,49.743,121.5374
1687618599.0,-1005.0,-99.0,-37.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,3899.0,114149.0,30599.0,87736.0,49753.0,-0.490722656,-0.048339844,-0.018066406,0.0,0.0,0.0,0.865886997,49.753,121.5554
1687618600.0,-1030.0,-91.0,-39.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,6749.0,112799.0,30149.0,87734.0,49748.0,-0.502929688,-0.044433594,-0.019042969,0.0,0.0,0.0,0.865867259,49.748,121.5464
1687618603.0,-1010.0,-104.0,-48.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,4949.0,115349.0,31049.0,87735.0,49760.0,-0.493164063,-0.05078125,-0.0234375,0.0,0.0,0.0,0.865877128,49.76,121.568
1687618608.0,-1006.0,-115.0,-43.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,2999.0,112799.0,30899.0,87736.0,49770.0,-0.491210938,-0.056152344,-0.020996094,0.0,0.0,0.0,0.865886997,49.77,121.586
1687618611.0,-1010.0,-103.0,-14.0,0.0,0.0,0.0,0.348,-0.656,0.297,0.598,4799.0,114749.0,30449.0,87734.0,49775.0,-0.493164063,-0.050292969,-0.006835938,0.0,0.0,0.0,0.865867259,49.775,121.595
1687618617.0,-1018.0,-102.0,-40.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,5249.0,114299.0,31199.0,87737.0,49775.0,-0.497070313,-0.049804688,-0.01953125,0.0,0.0,0.0,0.865896867,49.775,121.595
1687618620.0,-1023.0,-98.0,-27.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,3449.0,115349.0,31349.0,87743.0,49783.0,-0.499511719,-0.047851563,-0.013183594,0.0,0.0,0.0,0.865956082,49.783,121.6094
1687618621.0,-1002.0,-119.0,-43.0,0.0,0.0,0.0,0.348,-0.656,0.298,0.598,5249.0,114749.0,30899.0,87742.0,49783.0,-0.489257813,-0.058105469,-0.020996094,0.0,0.0,0.0,0.865946213,49.783,121.6094
1687618629.0,-1010.0,-101.0,-23.0,0.0,0.0,0.0,0.349,-0.656,0.298,0.598,6299.0,114749.0,32699.0,87731.0,49788.0,-0.493164063,-0.049316406,-0.011230469,0.0,0.0,0.0,0.865837651,49.788,121.6184
1687618638.0,-1015.0,-83.0,-30.0,0.0,0.0,0.0,0.349,-0.656,0.297,0.598,2249.0,115799.0,30899.0,87729.0,49806.0,-0.495605469,-0.040527344,-0.014648438,0.0,0.0,0.0,0.865817913,49.806,121.6508
